OBJECTID,AIN,APN,SitusHouseNo,SitusFraction,SitusDirection,SitusUnit,SitusStreet,SitusAddress,SitusCity,SitusZIP,SitusFullAddress,TaxRateArea,TaxRateCity,AgencyClassNo,AgencyName,AgencyType,UseCode,UseCode_2,UseType,UseDescription,DesignType1,YearBuilt1,EffectiveYear1,Units1,Bedrooms1,Bathrooms1,SQFTmain1,DesignType2,YearBuilt2,EffectiveYear2,Units2,Bedrooms2,Bathrooms2,SQFTmain2,DesignType3,YearBuilt3,EffectiveYear3,Units3,Bedrooms3,Bathrooms3,SQFTmain3,DesignType4,YearBuilt4,EffectiveYear4,Units4,Bedrooms4,Bathrooms4,SQFTmain4,DesignType5,YearBuilt5,EffectiveYear5,Units5,Bedrooms5,Bathrooms5,SQFTmain5,RecDate,RecDocNo,Roll_Year,Roll_LandValue,Roll_ImpValue,Roll_PersPropValue,Roll_FixtureValue,Roll_HomeOwnersExemp,Roll_RealEstateExemp,Roll_PersPropExemp,Roll_FixtureExemp,Roll_LandBaseYear,Roll_ImpBaseYear,LastSaleDate,LastSaleAmount,QualityClass1,QualityClass2,QualityClass3,QualityClass4,QualityClass5,LegalDescLine1,LegalDescLine2,LegalDescLine3,LegalDescLine4,LegalDescLine5,LegalDescLineLast,LegalDescription,SpatialChangeDate,ParcelCreateDate,ParcelTypeCode,Assr_Map,Assr_Index_Map,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,Fire_Name,* Damage,Structure Category,Total_Units,GlobalID,SHAPE__Area,SHAPE__Length,Tot_SqFt,DINS_Count,LCITY,COMMUNITY,BSD_Tag,,Estimated Property Tax,,,AvgTaxRate (in Decimal | Percent: 1.18%)
111159,5751015012,5751-015-012,990, , , ,DEL REY AVE,990 DEL REY AVE,PASADENA CA,91107-1806,990 DEL REY AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1938,1938,1,3,2,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19920515,880046,2024,126890,156368,0,0,0,0,0,0,1986,1986,19851121,9,D55D ,,,,,TRACT # 7446 LOT   74,,,,,,TRACT # 7446 LOT   74,5/18/2022 17:35,0,0,5751-015,5751-NDX,34.16328833,-118.0969157,6532348.683,1881820.024,"34.163288, -118.096916",Eaton,No Damage,Single Residence,1,3f127487-c56b-42e4-a87d-d782a8102394,7025.713867,381.1564828,1600,2,Pasadena, ,,,1497.3,,,
111160,5760031005,5760-031-005,4020, , , ,PARK VISTA DR,4020 PARK VISTA DR,PASADENA CA,91107-1322,4020 PARK VISTA DR PASADENA CA 91107,7500,PASADENA,0,,,100,1,Residential,Single,130,1975,1975,1,4,2,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201030,1370179,2024,170699,222496,0,0,0,0,0,0,1983,1983,19820330,9,D75D ,,,,,TRACT NO 30597 LOT   40,,,,,,TRACT NO 30597 LOT   40,,0,0,5760-031,5760-NDX,34.17346815,-118.0658245,6541756.519,1885517.03,"34.173468, -118.065824",Eaton,No Damage,Single Residence,1,b21f24e0-7e7e-440b-af61-6d6f3ba2bdc0,12145.91907,446.2520235,2056,1,Pasadena, ,,,2014.25,,,
111161,5751015013,5751-015-013,980, , , ,DEL REY AVE,980 DEL REY AVE,PASADENA CA,91107-1806,980 DEL REY AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,120,1938,1960,1,3,2,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190710,663286,2024,764370,233846,0,0,0,0,0,0,2020,2020,20190710,931009,D6C  ,,,,,TRACT # 7446 LOT   75,,,,,,TRACT # 7446 LOT   75,5/18/2022 17:35,0,0,5751-015,5751-NDX,34.1631572,-118.0969178,6532347.999,1881772.305,"34.163157, -118.096918",Eaton,No Damage,Single Residence,1,f37e8841-d114-4539-9056-001ff48f8fe3,6384.233398,371.9879774,1342,2,Pasadena, ,,,9019.57,,,
111162,5763007017,5763-007-017,675, , , ,ORANGE DR,675 ORANGE DR,SIERRA MADRE CA,91024-1331,675 ORANGE DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,120,1942,1942,1,3,2,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240122,,2024,39084,76322,0,0,0,0,0,0,1976,1976,19750825,9,C55D ,,,,,TRACT # 4450 LOTS 43 AND LOT   44,,,,,,TRACT # 4450 LOTS 43 AND LOT   44,,0,0,5763-007,5763-NDX,34.17294106,-118.0449231,6548078.555,1885321.729,"34.172941, -118.044923",Eaton,No Damage,Single Residence,1,2f304b8a-5264-4e59-8fc7-2d100615a424,6661.220269,338.1389244,2053,1,Sierra Madre, ,,,461.19,,,
111163,5751015014,5751-015-014,985, , , ,BELLA VISTA AVE,985 BELLA VISTA AVE,PASADENA CA,91107-1858,985 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1939,1966,1,2,1,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20180208,132515,2024,281094,117692,0,0,7000,0,0,0,1988,1988,19880602,9,D65B ,,,,,TRACT # 7446 LOT   76,,,,,,TRACT # 7446 LOT   76,5/18/2022 17:35,0,0,5751-015,5751-NDX,34.16316404,-118.0964533,6532488.526,1881774.656,"34.163164, -118.096453",Eaton,No Damage,Single Residence,1,d0b7f61e-3d7c-4035-a66f-1495629e0383,6366.09375,371.7393109,1430,2,Pasadena, ,,,3316.91,,,
111164,5760031006,5760-031-006,4008, , , ,PARK VISTA DR,4008 PARK VISTA DR,PASADENA CA,91107-1322,4008 PARK VISTA DR PASADENA CA 91107,7500,PASADENA,0,,,100,1,Residential,Single,130,1975,1982,1,4,3,2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240513,,2024,1343400,706600,0,0,0,0,0,0,2024,2024,20231205,0,D8D  ,,,,,TRACT NO 30597 LOT   41,,,,,,TRACT NO 30597 LOT   41,8/23/2023 11:26,0,0,5760-031,5760-NDX,34.17318721,-118.0658556,6541747.027,1885414.794,"34.173187, -118.065856",Eaton,Destroyed (>50%),Single Residence,1,5d5bb6f6-3428-4ec0-bb22-90b14bec14ed,13903.78962,490.0625883,2787,1,Pasadena, ,,,15852.12,,,
111165,5751015015,5751-015-015,995, , , ,BELLA VISTA AVE,995 BELLA VISTA AVE,PASADENA CA,91107-1858,995 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1940,1940,1,2,1,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150520,588491,2024,112966,52220,0,0,0,0,0,0,1980,1980,19790802,9,D55D ,,,,,TRACT # 7446 LOT   77,,,,,,TRACT # 7446 LOT   77,5/18/2022 17:35,0,0,5751-015,5751-NDX,34.16329498,-118.096451,6532489.27,1881822.31,"34.163295, -118.096451",Eaton,No Damage,Single Residence,1,adeead34-b70e-43c2-8e02-f0a32cae983e,7027.866211,381.2486105,1259,2,Pasadena, ,,,1333,,,
111166,5763007018,5763-007-018,707, , , ,ORANGE DR,707 ORANGE DR,SIERRA MADRE CA,91024-1333,707 ORANGE DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,120,1963,1966,1,2,2,1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130315,395530,2024,23304,109559,0,0,7000,0,0,0,1977,1977,19770121,9,D65B ,,,,,TRACT # 4450 LOT   45,,,,,,TRACT # 4450 LOT   45,,0,0,5763-007,5763-NDX,34.17311523,-118.044943,6548072.545,1885385.119,"34.173115, -118.044943",Eaton,No Damage,Single Residence,1,1ebb4d3b-3982-425e-b563-608bbc0b34e4,2795.713185,220.0161964,1666,1,Sierra Madre, ,,,274.99,,,
111167,5751015016,5751-015-016,999, , , ,BELLA VISTA AVE,999 BELLA VISTA AVE,PASADENA CA,91107-1858,999 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1926,1965,1,3,2,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211202,1784542,2024,1056838,295681,0,0,0,0,0,0,2022,2022,20211202,1300013,D7B  ,,,,,TRACT # 7446 LOT   78,,,,,,TRACT # 7446 LOT   78,5/18/2022 17:35,0,0,5751-015,5751-NDX,34.16343237,-118.0964487,6532490.012,1881872.307,"34.163432, -118.096449",Eaton,No Damage,Single Residence,1,a22d422d-7cd0-4260-8ad2-18fc21dc451d,7032.035156,381.3983571,2040,2,Pasadena, ,,,12470.69,,,
111168,5760031007,5760-031-007,3996, , , ,PARK VISTA CIR,3996 PARK VISTA CIR,PASADENA CA,91107-1318,3996 PARK VISTA CIR PASADENA CA 91107,7500,PASADENA,0,,,100,1,Residential,Single,130,1975,1975,1,3,2,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240612,,2024,41681,105305,0,0,7000,0,0,0,1976,1976,19751125,0,D75D ,,,,,TRACT NO 30597 LOT   42,,,,,,TRACT NO 30597 LOT   42,8/23/2023 11:26,0,0,5760-031,5760-NDX,34.17292562,-118.0658471,6541749.487,1885319.653,"34.172926, -118.065847",Eaton,Destroyed (>50%),Single Residence,1,ed96dca5-be10-4c71-96e5-35ad09b3252d,14022.24628,522.2182051,1855,1,Pasadena, ,,,491.84,,,
111169,5751015017,5751-015-017,1007, , , ,BELLA VISTA AVE,1007 BELLA VISTA AVE,PASADENA CA,91107-1860,1007 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1925,1930,1,3,2,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150109,28692,2024,94049,128796,0,0,7000,0,0,0,1987,1987,19860701,9,D55C ,,,,,TRACT # 7446 LOT   79,,,,,,TRACT # 7446 LOT   79,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16356975,-118.0964464,6532490.752,1881922.302,"34.163570, -118.096446",Eaton,No Damage,Single Residence,1,5ddab2b6-fc03-4fdf-8c60-5d23304079cf,7034.165039,381.518128,1486,3,Pasadena, ,,,1109.78,,,
111170,5763007028,5763-007-028,651, , , ,SKYLAND DR,651 SKYLAND DR,SIERRA MADRE CA,91024-1337,651 SKYLAND DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,130,1962,1980,1,4,4,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20181221,1297024,2024,786986,470704,0,0,0,0,0,0,2019,2019,20181221,1150011,D8D  ,,,,,TRACT NO 4450 LOTS 37 AND LOT   38,,,,,,TRACT NO 4450 LOTS 37 AND LOT   38,,0,0,5763-007,5763-NDX,34.17260907,-118.0452524,6547978.904,1885200.976,"34.172609, -118.045252",Eaton,No Damage,Single Residence,1,cd53f5e1-3f04-4acf-a96f-4a433a463fae,7357.124412,335.3395072,2828,1,Sierra Madre, ,,,9286.43,,,
111171,5751015018,5751-015-018,1015, , , ,BELLA VISTA AVE,1015 BELLA VISTA AVE,PASADENA CA,91107-1860,1015 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1938,1938,1,2,1,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20090615,891680,2024,49272,83914,0,0,7000,0,0,0,1979,1979,19780726,9,D6B  ,,,,,TRACT # 7446 LOT   80,,,,,,TRACT # 7446 LOT   80,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16370713,-118.0964441,6532491.495,1881972.295,"34.163707, -118.096444",Eaton,No Damage,Single Residence,1,f46af285-0829-4a48-b171-b1934c99b50a,7038.333984,381.6684992,1341,2,Pasadena, ,,,581.41,,,
111172,5760031008,5760-031-008,3984, , , ,PARK VISTA CIR,3984 PARK VISTA CIR,PASADENA CA,91107-1318,3984 PARK VISTA CIR PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1975,1975,1,4,2,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050722,1739894,2024,964373,375402,0,0,7000,0,0,0,2006,2006,20050722,1000010,D75D ,,,,,TRACT NO 30597 LOT   43,,,,,,TRACT NO 30597 LOT   43,8/23/2023 11:26,0,0,5760-031,5760-NDX,34.17258595,-118.0658082,6541761.231,1885195.979,"34.172586, -118.065808",Eaton,Destroyed (>50%),Single Residence,1,d2cce984-1cc6-44cc-b053-505201328b33,14775.99281,482.070694,2056,1,Pasadena, ,,,11379.6,,,
111173,5751015019,5751-015-019,1023, , , ,BELLA VISTA AVE,1023 BELLA VISTA AVE,PASADENA CA,91107-1860,1023 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,101,1,Residential,Single,131,1925,1927,1,3,2,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20231101,747293,2024,1228500,136500,0,0,5600,0,0,0,2024,2024,20231101,1365013,D6D  ,,,,,TRACT # 7446 LOT   81,,,,,,TRACT # 7446 LOT   81,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16384451,-118.0964419,6532492.205,1882022.291,"34.163845, -118.096442",Eaton,No Damage,Single Residence,1,76faccc3-1c8b-4134-9898-e87f852708cd,7040.357422,381.706459,1411,2,Pasadena, ,,,14496.3,,,
111174,5763007030,5763-007-030,635, , , ,CANYON CREST DR,635 CANYON CREST DR,SIERRA MADRE CA,91024-1309,635 CANYON CREST DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,110,1911,1947,1,3,3,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19971022,1660689,2024,190659,304042,0,0,7000,0,0,0,1998,1998,19971022,278411,D55B ,,,,,TRACT,NO 4450 LOTS 1 AND 2 AND LOT COM S 86¢,W 20 FT FROM SE COR OF LOT 3 TH N 7¢17',E 21.4 FT TH N 73¢03' W 36.5 FT TH S ON,E LINE OF FERN LANE TO SW LINE OF SD LOT,TH SE THEREON TO BEG PART OF LOT    3,TRACT NO 4450 LOTS 1 AND 2 AND LOT COM S 86¢ W 20 FT FROM SE COR OF LOT 3 TH N 7¢17' E 21.4 FT TH N 73¢03' W 36.5 FT TH S ON E LINE OF FERN LANE TO SW LINE OF SD LOT TH SE THEREON TO BEG PART OF LOT    3,,0,0,5763-007,5763-NDX,34.17199913,-118.0455597,6547885.835,1884979.031,"34.171999, -118.045560",Eaton,No Damage,Single Residence,1,31ce03f7-fc63-4acf-964b-e71ccddf279d,8250.188037,444.1591187,1984,1,Sierra Madre, ,,,2249.78,,,
111175,5751015020,5751-015-020,1031, , , ,BELLA VISTA AVE,1031 BELLA VISTA AVE,PASADENA CA,91107-1860,1031 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1927,1927,1,3,1,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980929,1767641,2024,310490,53552,0,0,0,0,0,0,1992,1992,19910719,9,D55D ,,,,,TRACT # 7446 LOT   82,,,,,,TRACT # 7446 LOT   82,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16398191,-118.0964398,6532492.89,1882072.292,"34.163982, -118.096440",Eaton,No Damage,Single Residence,1,3aad9a84-0a22-4397-a270-80288a207bed,7037.000977,381.6067376,1480,1,Pasadena, ,,,3663.78,,,
111176,5760031009,5760-031-009,3972, , , ,PARK VISTA CIR,3972 PARK VISTA CIR,PASADENA CA,91107-1318,3972 PARK VISTA CIR PASADENA CA 91107,7500,PASADENA,0,,,101,1,Residential,Single,131,1975,1975,1,4,3,2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130204,179756,2024,398864,435795,0,0,7000,0,0,0,2001,2001,20000706,9,D75D ,,,,,TRACT NO 30597 LOT   44,,,,,,TRACT NO 30597 LOT   44,,0,0,5760-031,5760-NDX,34.17255703,-118.0661452,6541659.337,1885185.481,"34.172557, -118.066145",Eaton,No Damage,Single Residence,1,8a78d8de-094a-4e0b-8976-0a7a83ea3d7a,12494.16853,516.1665026,2293,1,Pasadena, ,,,4706.6,,,
111177,5751015021,5751-015-021,1039, , , ,BELLA VISTA AVE,1039 BELLA VISTA AVE,PASADENA CA,91107-1860,1039 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1925,1931,1,2,1,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100810,1103732,2024,497393,124343,0,0,7000,0,0,0,2011,2011,20100810,495004,D55B ,,,,,TRACT # 7446 LOT   83,,,,,,TRACT # 7446 LOT   83,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16411929,-118.0964377,6532493.58,1882122.286,"34.164119, -118.096438",Eaton,No Damage,Single Residence,1,8d6963a3-f863-4693-8863-0466ab34dedb,7034.953125,381.526039,1129,2,Pasadena, ,,,5869.24,,,
111178,5763007031,5763-007-031,670, , , ,SKYLAND DR,670 SKYLAND DR,SIERRA MADRE CA,91024-1338,670 SKYLAND DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,130,1980,1982,1,3,2,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120831,1307413,2024,219533,216585,0,0,0,0,0,0,1996,1996,19960605,9,D7B  ,,,,,TRACT NO 4450,LOT COM S 86¢ W 18 FT FROM SE COR OF,LOT 4 TH S 86¢ W 40 FT TH N 7¢17' E 21.4,FT TH N 73¢03' W 36.5 FT TH N ON E LINE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,FT TO BEG PART OF LOTS 3 AND LOT    4,"TRACT NO 4450 LOT COM S 86¢ W 18 FT FROM SE COR OF LOT 4 TH S 86¢ W 40 FT TH N 7¢17' E 21.4 FT TH N 73¢03' W 36.5 FT TH N ON E LINE OF FERN LANE AND E ON S LINE OF SKYLAND DR TO A PT W ON SD S LINE 29.13 FT FROM NE COR OF SD LOT TH S 5¢12'49"""" E 79.8 FT TO BEG PART OF LOTS 3 AND LOT    4",,0,0,5763-007,5763-NDX,34.17229408,-118.0454263,6547926.213,1885086.351,"34.172294, -118.045426",Eaton,No Damage,Single Residence,1,278f0542-46da-4a75-9bec-985ca66c24e5,4479.159301,286.3769523,1788,1,Sierra Madre, ,,,2590.49,,,
111179,5751015022,5751-015-022,1047, , , ,BELLA VISTA AVE,1047 BELLA VISTA AVE,PASADENA CA,91107-1860,1047 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1938,1958,1,3,2,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210805,1200016,2024,377695,94412,0,0,7000,0,0,0,2003,2003,20020801,9,D6B  ,,,,,TRACT # 7446 LOT   84,,,,,,TRACT # 7446 LOT   84,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16425668,-118.0964356,6532494.263,1882172.284,"34.164257, -118.096436",Eaton,No Damage,Single Residence,1,bd049afc-7c73-49f4-8392-eb7d31fa080f,7033.209961,381.4369819,1699,2,Pasadena, ,,,4456.8,,,
111180,5760031010,5760-031-010,3960, , , ,PARK VISTA DR,3960 PARK VISTA DR,PASADENA CA,91107-1320,3960 PARK VISTA DR PASADENA CA 91107,7500,PASADENA,0,,,101,1,Residential,Single,130,1977,1977,1,3,3,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240520,,2024,326542,338752,0,0,7000,0,0,0,1998,1998,19971006,0,D8A  ,,,,,TRACT NO 30597 LOT   45,,,,,,TRACT NO 30597 LOT   45,,0,0,5760-031,5760-NDX,34.17258306,-118.0664422,6541569.457,1885195.051,"34.172583, -118.066442",Eaton,No Damage,Single Residence,1,b01e465c-5625-4993-9e74-f6cba374a5a0,13732.05599,498.4986884,2613,1,Pasadena, ,,,3853.2,,,
111181,5751015023,5751-015-023,1055, , , ,BELLA VISTA AVE,1055 BELLA VISTA AVE,PASADENA CA,91107-1860,1055 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1925,1925,1,3,1,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20110902,1194533,2024,218264,60981,0,0,7000,0,0,0,1997,1997,19970430,9,D5D  ,,,,,TRACT # 7446 LOT   85,,,,,,TRACT # 7446 LOT   85,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16439407,-118.0964335,6532494.945,1882222.282,"34.164394, -118.096434",Eaton,No Damage,Single Residence,1,4483b531-7352-4df1-a79b-b21c9cb4add6,7030.473633,381.3462747,1318,2,Pasadena, ,,,2575.52,,,
111182,5763007032,5763-007-032,641, , , ,SKYLAND DR,641 SKYLAND DR,SIERRA MADRE CA,91024-1337,641 SKYLAND DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,130,1946,1974,1,4,3,2256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980805,1360059,2024,268963,382420,0,0,7000,0,0,0,1999,1999,19980805,305003,D6C  ,,,,,TRACT NO 4450   LOTS 40 AND LOT   41,,,,,,TRACT NO 4450   LOTS 40 AND LOT   41,,0,0,5763-007,5763-NDX,34.17260748,-118.0448291,6548106.921,1885200.321,"34.172607, -118.044829",Eaton,No Damage,Single Residence,1,9b28feee-693b-4a1e-b832-1348768ea4f7,8495.917075,352.5816222,2256,2,Sierra Madre, ,,,3173.76,,,
111183,5751015024,5751-015-024,1063, , , ,BELLA VISTA AVE,1063 BELLA VISTA AVE,PASADENA CA,91107-1860,1063 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,110,1937,1937,1,2,1,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20060804,1735064,2024,303561,75879,0,0,0,0,0,0,2002,2002,20020410,0,D6D  ,,,,,TRACT # 7446 LOT   86,,,,,,TRACT # 7446 LOT   86,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16453145,-118.0964314,6532495.633,1882272.279,"34.164531, -118.096431",Eaton,No Damage,Single Residence,1,1f3f8680-1279-450b-a3a4-ace19d881191,7029.166992,381.2759225,1166,2,Pasadena, ,,,3582.02,,,
111184,5760031011,5760-031-011,3948, , , ,PARK VISTA DR,3948 PARK VISTA DR,PASADENA CA,91107-1320,3948 PARK VISTA DR PASADENA CA 91107,7500,PASADENA,,,,101,1,Residential,Single,131,1970,1970,1,3,2,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240502,,2024,83377,170706,0,0,7000,0,0,0,1977,1977,20240502,0,D75C ,,,,,TRACT NO 30597 LOT   46,,,,,,TRACT NO 30597 LOT   46,,0,0,5760-031,5760-NDX,34.17255859,-118.0667751,6541468.769,1885186.212,"34.172559, -118.066775",Eaton,No Damage,Single Residence,1,f6170ac0-6983-4b1d-ace5-8dc4286460e2,13454.87625,465.2576481,2057,1,Pasadena, ,,,983.85,,,
111185,5751015025,5751-015-025,1071, , , ,BELLA VISTA AVE,1071 BELLA VISTA AVE,PASADENA CA,91107-1860,1071 BELLA VISTA AVE PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1939,1960,1,4,2,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211005,1512476,2024,600948,265981,0,0,7000,0,0,0,2009,2009,20080730,9,D65C ,,,,,TRACT # 7446 LOT   87,,,,,,TRACT # 7446 LOT   87,5/18/2022 17:36,0,0,5751-015,5751-NDX,34.16466884,-118.0964293,6532496.322,1882322.276,"34.164669, -118.096429",Eaton,No Damage,Single Residence,1,7a9a3260-0405-4c1f-8f4d-4d2f15a926cc,7026.214844,381.1764889,1599,2,Pasadena, ,,,7091.19,,,
111186,5763007033,5763-007-033,730, , , ,ORANGE DR,730 ORANGE DR,SIERRA MADRE CA,91024-1334,730 ORANGE DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,101,1,Residential,Single,123,1932,1932,1,2,1,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20180206,122535,2024,260244,176056,0,0,0,0,0,0,2018,2018,20180206,730007,D5A  ,,,,,"TRACT NO 4450   LOTS 46, 47 AND LOT   48",,,,,,"TRACT NO 4450   LOTS 46, 47 AND LOT   48",,0,0,5763-007,5763-NDX,34.17332789,-118.0449358,6548074.778,1885462.506,"34.173328, -118.044936",Eaton,No Damage,Single Residence,1,1597e607-a86a-4d5c-92bb-de5fda37aca2,9915.302584,388.8315564,1270,2,Sierra Madre, ,,,3070.88,,,
111187,5751019801,5751-019-801,0, , , , ,, , ,,7458,PASADENA,0,,,8100,81,Miscellaneous,Utility Commercial & Mutual: Pumping Plants State Assessed Pr,8100,1958,1958,1,0,0,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19670245,,,,,,,,,,,0,0,0,0,C45  ,,,,,LICENSED SURVEYOR'S MAP AS,,,,,PER BK 28 PG 42 OF L S EX OF ST LOT    1,LICENSED SURVEYOR'S MAP AS PER BK 28 PG 42 OF L S EX OF ST LOT    1,7/9/2020 10:18,0,0,5751-019,5751-NDX,34.16223132,-118.0857568,6535724.027,1881432.29,"34.162231, -118.085757",Eaton,No Damage,,1,d7333cd1-6e83-41b3-924f-d429601adc75,66902.29297,1049.27011,620,1,Pasadena, ,,,N/A,,,
111188,5751019901,5751-019-901,0, , , , ,, , ,,7458,PASADENA,0,L A Co. Flood Control Dist,LA County,8800,88,Government,Government Parcel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19550526,,,,,,,,,,,0,0,0,0,,,,,,SANTA ANITA,RANCHO 13.29 MORE OR LESS ACS BEING,EX OF ST COM AT NW COR OF LAND DESC IN,"OR32625-82 TO L A COUNTY TH S 89¢36'05""""",SEE ASSESSOR MAPBOOK FOR MISSING PORTION,CALIF EDISON CO R/W TH SE THEREON TO BEG,"SANTA ANITA RANCHO 13.29 MORE OR LESS ACS BEING EX OF ST COM AT NW COR OF LAND DESC IN OR32625-82 TO L A COUNTY TH S 89¢36'05"""" E TO C/L OF NEW YORK DR TH NW ON SD C/L TO A PT NW THEREON 856.55 FT FROM SE TERMINUS OF A COURSE IN SD C/L HAVING A BEARING OF S 45¢25' E AND A LENGTH OF 1856.15 FT TH SW AT R/A TO NE LINE OF SO CALIF EDISON CO R/W TH SE THEREON TO BEG",7/9/2020 10:18,0,0,5751-019,5751-NDX,34.16455036,-118.0851425,6535910.607,1882276.075,"34.164550, -118.085142",Eaton,No Data/Vacant,,0,aa1ec48e-905f-4a59-934d-741d0b039e9d,571441.0022,3225.605031,0,,Pasadena, ,,,N/A,,,
111189,5760031012,5760-031-012,3936, , , ,PARK VISTA DR,3936 PARK VISTA DR,PASADENA CA,91107-1320,3936 PARK VISTA DR PASADENA CA 91107,7500,PASADENA,,,,100,1,Residential,Single,130,1970,1974,1,3,3,2550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20090106,12641,2024,1260972,321393,0,0,7000,0,0,0,2007,2007,20060725,9,D75C ,,,,,TRACT NO 30597 LOT   47,,,,,,TRACT NO 30597 LOT   47,,0,0,5760-031,5760-NDX,34.17266417,-118.0670772,6541377.401,1885224.698,"34.172664, -118.067077",Eaton,No Damage,Single Residence,1,6c9405c7-343b-4350-8ae2-50f004caaf9e,11994.65844,443.0013833,2550,1,Pasadena, ,,,14879.47,,,
111190,5763007034,5763-007-034,720, , , ,SKYLAND DR,720 SKYLAND DR,SIERRA MADRE CA,91024-1339,720 SKYLAND DR SIERRA MADRE CA 91024,7516,SIERRA MADRE,,,,100,1,Residential,Single,110,1943,1969,1,4,3,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20201104,1397136,2024,659832,289291,0,0,7000,0,0,0,2010,2010,20100422,9,D6C  ,,,,,TRACT NO 4450   LOTS 49 AND LOT   50,,,,,,TRACT NO 4450   LOTS 49 AND LOT   50,,0,0,5763-007,5763-NDX,34.1731879,-118.045155,6548008.454,1885411.587,"34.173188, -118.045155",Eaton,No Damage,Single Residence,1,6b393321-afde-40c2-abd0-039ef05ef611,5705.413255,308.7073803,2345,1,Sierra Madre, ,,,7786.02,,,
